domain,dataset,file_path,file_name,sensor,channel_key,fault_type,fault_size,load,orientation,rpm,sample_rate,original_sample_rate,resample_factor,signal_length,duration_seconds,mean,std,rms,variance,abs_mean,peak,peak_to_peak,crest_factor,impulse_factor,clearance_factor,shape_factor,kurtosis_factor,skewness,kurtosis,entropy,zero_crossing_rate,signal_energy,spectral_centroid,spectral_spread,spectral_entropy,dominant_frequency,spectral_bandwidth,band_energy_0_300,band_energy_300_600,band_energy_600_1200,band_energy_1200_2400,band_energy_2400_6000,cum_energy_upto_1x,cum_energy_upto_2x,cum_energy_upto_3x,spectral_skewness,spectral_kurtosis,envelope_mean,envelope_std,envelope_peak,envelope_crest_factor,envelope_spectral_centroid
source,12kHz_FE_data,数据集/源域数据集/12kHz_FE_data/B/0007/B007_1.mat,B007_1.mat,FE,X283_FE_time,B,0.007,1.0,,1777.0,12000.0,12000.0,1.0,96000,8.0,-0.001551117141587144,0.11410752465905666,0.11411806670376147,0.013020527183817222,0.08391473552323495,1.9921297881425037,3.9246135064935066,17.456743228167927,23.73992810346054,28.550475538670423,1.3599288133627447,20.546442947761406,0.04743351519471343,17.555507307324365,1.9819866930470553,0.42769195512453256,1250.2015822275985,2579.9514520705898,1438.3135993587928,7.8517082251783785,1066.625,2087.7985919712187,0.05517047620885298,0.10766952593043742,0.16164265313460183,0.01978552648188536,0.6557278484045196,0.004345284969971183,0.004567224079057461,0.004767573676691664,-0.42871629016294605,1.8603975890107645,0.13177937535460413,0.0931538013656245,2.2430843072369386,13.899413300129579,193.32976887628698
source,12kHz_FE_data,数据集/源域数据集/12kHz_FE_data/B/0007/B007_2.mat,B007_2.mat,FE,X284_FE_time,B,0.007,2.0,,1755.0,12000.0,12000.0,1.0,96000,8.0,3.1459636090439264e-05,0.12527929392371456,0.1252792978737236,0.015694901486024464,0.09256513864803068,1.2795221581750515,2.444977142857143,10.213356714888022,13.822937845318869,16.726166583776532,1.3534177089075092,7.9604694819304465,-0.05374650735281448,4.960524093970769,2.5541203972696653,0.4033167012156377,1506.710637670384,2549.661441854871,1364.6085665352898,7.738392200590943,1084.75,2002.0294883789336,0.0429189489215164,0.08886098158687855,0.1987412982566393,0.02620924122337461,0.6432695163466756,4.243581775699593e-05,0.0001671509119076738,0.00025141461897730104,-0.5071652916847922,1.6754841485619156,0.14535913109489315,0.10129425878035005,1.3099228418826852,7.393522762549251,180.9129918692325
source,12kHz_FE_data,数据集/源域数据集/12kHz_FE_data/B/0007/B007_3.mat,B007_3.mat,FE,X285_FE_time,B,0.007,3.0,,1732.0,12000.0,12000.0,1.0,96000,8.0,3.3781676941834647e-05,0.11477348236776215,0.11477348733930108,0.01317295225482301,0.0893071275502833,2.670773918063318,5.194499220779221,23.26995528303324,29.90549569024679,35.42246076421866,1.2851548413611136,16.272650694988208,-0.04990258480097149,13.272711746669014,1.7624017572257915,0.38326440900426045,1264.6035260183717,2163.494376151377,1429.7530889381082,7.091122971855601,1072.25,1798.6128498957382,0.052647161797599595,0.1162133762962622,0.3039128192172286,0.04432846394372836,0.4828980965439068,4.498067011848662e-05,0.00018763557014532417,0.0002713796297982978,0.0830622964827912,1.37145444206556,0.14014939245999028,0.08187828101839023,2.7862617405408097,17.165851447685146,199.2303966492097
source,12kHz_FE_data,数据集/源域数据集/12kHz_FE_data/B/0014/B014_0.mat,B014_0.mat,FE,X286_FE_time,B,0.014,0.0,,1796.0,12000.0,12000.0,1.0,96000,8.0,3.966676597193032e-05,0.22881528892415529,0.228815292362414,0.05235643644544466,0.14883152754113704,3.0873146125224484,6.027892207792208,13.492606113198672,20.743686929297386,26.544193435600192,1.5374114352160326,15.70747668066061,0.09223874838302272,12.707413483463085,2.1420039919327207,0.5744851508869884,5026.218049814111,3507.2195237514,1001.1895915247364,8.821687257444358,4123.125,1175.465930535838,0.00894262929832198,0.01314842600930842,0.03746370997202108,0.03541591928195471,0.9050269359225294,0.00014090318463832042,0.00016218532066923552,0.00019103992306856643,-1.2066409150707345,5.064323276495702,0.23391277639615096,0.22360148749823305,3.146898620980383,9.724848414634248,153.2926059122361
source,12kHz_FE_data,数据集/源域数据集/12kHz_FE_data/B/0014/B014_1.mat,B014_1.mat,FE,X287_FE_time,B,0.014,1.0,,1775.0,12000.0,12000.0,1.0,96000,8.0,-2.529120810868446e-05,0.18100717374769798,0.18100717551460366,0.032763596948129324,0.11254375652854158,3.2661303735781475,5.9331792207792216,18.044203851546406,29.020982365644095,37.33442213681633,1.6083271173616767,27.53342253575621,0.25240773460818,24.533564564266023,1.876787801965394,0.5462973572641382,3145.305368426355,3492.433876167778,1065.8738959233772,8.74057519087009,4122.875,1238.3631020947423,0.011384523998517462,0.02892356332934166,0.028786390032974195,0.02325538757318265,0.9076493580419659,0.00015299463419510555,0.00016385136404779672,0.00019870409021824546,-1.1937869663433214,4.913491718530997,0.1767488925380051,0.18516752089239694,3.456131999571441,13.501423995540822,171.75409788157114
source,12kHz_FE_data,数据集/源域数据集/12kHz_FE_data/B/0014/B014_2.mat,B014_2.mat,FE,X288_FE_time,B,0.014,2.0,,1755.0,12000.0,12000.0,1.0,96000,8.0,-1.9010817358426692e-05,0.29589033052850877,0.29589033113922686,0.08755108770027016,0.19685648096605768,2.6624082910121643,5.198238961038962,8.99795637377352,13.524615892484745,17.48269933892475,1.503076402093385,8.840357099740581,0.04348875964450952,5.84036832448966,2.572592857848329,0.552630756570381,8404.904453921408,3290.3231442952197,823.5525386273516,8.654915247911495,3638.25,894.0312526976733,0.004453316311423713,0.009663520749713867,0.010408723569596854,0.02435128737094557,0.9511231347150773,4.5727648747932055e-05,4.990284368139826e-05,5.986988784191707e-05,-0.4582392509153535,5.046720813976217,0.30873103368522714,0.2824665003943286,2.7558602555084013,6.585843725903639,132.85071094537935
source,12kHz_FE_data,数据集/源域数据集/12kHz_FE_data/B/0014/B014_3.mat,B014_3.mat,FE,X289_FE_time,B,0.014,3.0,,1732.0,12000.0,12000.0,1.0,96000,8.0,9.08360019654052e-06,0.21399727338846902,0.213997273581256,0.04579483301769915,0.13986011955612312,2.6473156551234647,5.242953246753247,12.37079150972577,18.928309682025894,24.275091289530632,1.5300807282334912,13.36077384880485,0.11798615442495687,10.360753853379368,2.2196237790361586,0.5435889957187054,4396.3039776202495,3421.6287603959613,1020.6529776214176,8.962469395266556,3639.75,1043.6998495227776,0.00904770147573874,0.01724084842781904,0.033170367478918515,0.035441388868132306,0.9050988542603585,5.9261784984074474e-05,6.76871724296285e-05,8.497053450241655e-05,-0.9904003517912162,4.571659027013872,0.21990986230399198,0.2079165682604712,2.9599222924991246,9.780411265762986,161.31368744868178
source,12kHz_FE_data,数据集/源域数据集/12kHz_FE_data/B/0021/B021_0.mat,B021_0.mat,FE,X290_FE_time,B,0.021,0.0,,1796.0,12000.0,12000.0,1.0,96000,8.0,-5.469631036424551e-06,0.15111922252108786,0.15111922262007219,0.022837019415378072,0.10774628360254421,2.4654059620653923,4.793371428571429,16.31431077609268,22.8815869989522,27.745874943653437,1.4025469609469092,23.26715476116605,0.13254038173799632,20.267174003009778,2.0331778902544673,0.5335472244502547,2192.3538667483135,3261.9703887649966,988.2479660999094,8.109247681056292,4121.875,1309.988543050599,0.01906580733127387,0.025253095186948443,0.048349054068026434,0.04522144884846014,0.8621105269732763,0.00010114660226972569,0.00010595381341552299,0.00018437058232547842,-1.7910831923621575,5.603355694036621,0.16924120235957898,0.13050461107852443,2.78708208216242,13.041124902173847,130.4946191556789
source,12kHz_FE_data,数据集/源域数据集/12kHz_FE_data/B/0021/B021_1.mat,B021_1.mat,FE,X291_FE_time,B,0.021,1.0,,1775.0,12000.0,12000.0,1.0,96000,8.0,2.477828062727329e-05,0.16840902564409227,0.16840902746692565,0.02836159991839253,0.11381198981098112,3.1315512079748915,6.23561038961039,18.594912963260867,27.5151257189666,33.86379860388379,1.479712530697506,28.358130422651698,0.12273431013716385,25.358059288185586,1.8312538865127441,0.5426723195033282,2722.713651106149,3319.092958415378,875.887947203264,8.161239005203962,359.875,3086.122262883314,0.013419199460683368,0.031670809372336635,0.029117855436678556,0.011746594373737566,0.9140450091360491,8.794918484730106e-05,0.00011103265523236034,0.00016097141455018583,-2.324709364946436,8.2789466048208,0.1786926348386321,0.15745518460139868,3.365505511868298,14.130904836558004,115.46442172892978
source,12kHz_FE_data,数据集/源域数据集/12kHz_FE_data/B/0021/B021_2.mat,B021_2.mat,FE,X292_FE_time,B,0.021,2.0,,1756.0,12000.0,12000.0,1.0,96000,8.0,-2.1076515469304068e-05,0.16787496203157973,0.16787496335464633,0.028182002877104338,0.12286962093273765,3.043818530208016,6.077484415584417,18.131462067859157,24.772751043761172,29.941831863262205,1.3662853525571297,14.525385699767446,0.009425517952360116,11.525390796559135,1.9352484638817713,0.5505161512099085,2705.472318847089,3329.873073608356,888.715896358084,7.660283771243845,3639.875,941.2317136635822,0.01417774143526411,0.029947460540278248,0.0336344819519813,0.015231718621003603,0.9070085974413941,7.215205019418421e-05,9.113754418311501e-05,0.00013267300411349872,-2.3027173652365702,8.05484538733072,0.19308367728820164,0.1381401453711113,3.2422841806628795,13.656837767195388,107.57169448485918
source,12kHz_FE_data,数据集/源域数据集/12kHz_FE_data/B/0021/B021_3.mat,B021_3.mat,FE,X293_FE_time,B,0.021,3.0,,1734.0,12000.0,12000.0,1.0,96000,8.0,-4.471505440291401e-06,0.1731177510074893,0.17311775106523716,0.02996975571389106,0.13118836050288757,1.9193954653230811,3.834453246753247,11.087225044875854,14.630836592251136,17.526489299960325,1.3196121241367804,7.828298080753565,0.037792208539844635,4.828301991776876,2.447486432446585,0.5174741403556287,2877.0965504530004,3123.843467869512,1056.8567325434462,7.572392284177392,3640.875,1176.5490887929873,0.014106768048582411,0.02140349809332781,0.09792272188910377,0.043546689863148205,0.8230200169884719,4.9911478234688054e-05,6.872973921097218e-05,0.00011780672955723827,-1.429494991882359,3.9562145876223527,0.20621159124499347,0.1319707790074645,2.0901255572185864,8.537206627021906,135.663866126621
source,12kHz_FE_data,数据集/源域数据集/12kHz_FE_data/IR/0007/IR007_0.mat,IR007_0.mat,FE,X278_FE_time,IR,0.007,0.0,,1796.0,12000.0,12000.0,1.0,96000,8.0,-0.0005369476764380574,0.2731166433958693,0.2731171712152746,0.07459270089982642,0.18864076472205848,1.987013685775943,3.776324675324676,7.275315854123841,10.53332077350084,13.318109934696627,1.4478162851899103,7.253573418589874,0.0450436710122261,4.253960523839859,2.8465046059735597,0.467754872446588,7160.92696441283,2826.11257749104,1098.299474292373,6.257371563946178,3366.75,1224.1529960948653,0.007742979050551841,0.0032157880320517777,0.1535656479984405,0.11894600223657595,0.7165295763269811,4.3411919794828195e-05,5.422230288168426e-05,8.15962553920999e-05,-0.6670063442876369,2.4091705132490473,0.29582443384376705,0.24834168843840881,2.1368929834110046,5.532471553454876,178.9787243007539
source,12kHz_FE_data,数据集/源域数据集/12kHz_FE_data/IR/0007/IR007_1.mat,IR007_1.mat,FE,X279_FE_time,IR,0.007,1.0,,1772.0,12000.0,12000.0,1.0,96000,8.0,-6.966390428046794e-05,0.23763147000559717,0.2376314802169119,0.056468715537021034,0.16997952974981811,1.5649661261552434,2.920737142857143,6.585685216145309,9.206791714617731,11.468410744244927,1.3980005743436656,6.094055096817932,0.13310469695196944,3.094211712223137,3.003283370129103,0.471942416066834,5420.997157447738,2778.0060914608775,1171.9606888849064,6.590053587854829,1196.625,1968.3134945230604,0.008324482728277028,0.0019621891769352603,0.23518684149027455,0.08607867073288535,0.6684478021881324,2.255832987019747e-05,2.849974889774054e-05,5.791457147685542e-05,-0.4476797116662457,2.0261299049713015,0.26541022656045227,0.20614278347273343,1.7479561552808527,5.201296049471549,186.04444776985756
source,12kHz_FE_data,数据集/源域数据集/12kHz_FE_data/IR/0007/IR007_2.mat,IR007_2.mat,FE,X280_FE_time,IR,0.007,2.0,,1755.0,12000.0,12000.0,1.0,96000,8.0,-1.7749987691330604e-05,0.23039754327089243,0.23039754395462816,0.05308302794526275,0.1661742252538858,1.535564975499322,2.9683781818181822,6.664849586251312,9.24069285205477,11.454153709354133,1.3864818301551887,5.928792532532847,-0.02951410045046238,2.9287834721515225,2.9637417604610836,0.4664319419993958,5095.970712991182,2765.8830728149715,1220.679049920307,6.720068477190141,1182.75,1999.0917110415216,0.009129959151280669,0.002192413737703534,0.2221960322430146,0.11298802139257719,0.6534935564899761,1.893050502568669e-05,2.5999091093667524e-05,4.798415192324106e-05,-0.3204680396319428,1.9753172508817631,0.2604885605109446,0.1957339152975385,1.741610212889223,5.345128142505241,181.60082120517157
source,12kHz_FE_data,数据集/源域数据集/12kHz_FE_data/IR/0007/IR007_3.mat,IR007_3.mat,FE,X281_FE_time,IR,0.007,3.0,,1732.0,12000.0,12000.0,1.0,96000,8.0,9.298511785665874e-07,0.24108268013120165,0.24108268013299483,0.05812085865924329,0.17751983957782652,1.5447533663446853,2.9488664935064937,6.407566754660733,8.701863239727915,10.671317985952449,1.3580604889365153,5.318116795823941,-0.09692605007991194,2.3181182912604203,3.0329898377812494,0.3951916165793394,5579.602431370358,2427.2373591158607,1287.7747379035866,6.398115651697696,1167.5,1801.4721728449913,0.008147472966477838,0.0018351007889487977,0.36824833754553055,0.12044683295217462,0.5013220475195346,1.54966301370383e-05,2.423818400500674e-05,3.921269145824466e-05,0.19887244135711807,1.64887670392401,0.27794283798906066,0.1974575652608974,1.8236889209216476,5.348965075437463,194.90417559406262
source,12kHz_FE_data,数据集/源域数据集/12kHz_FE_data/IR/0014/IR014_0.mat,IR014_0.mat,FE,X274_FE_time,IR,0.014,0.0,,1796.0,12000.0,12000.0,1.0,96000,8.0,3.212178983340802e-05,0.17893977940318198,0.17893978228630103,0.03201944465285943,0.13243679481338536,1.1688251705993575,2.2256332467532474,6.531946980516912,8.82553199997275,10.768080134292353,1.3511334409628557,5.47510035413866,0.11971980582869883,2.4750145492171347,3.016769205928891,0.4970364274627861,3073.866785728206,3070.4466245065687,1321.0807516515997,6.28896499563937,4118.25,1686.1631789597895,0.018153216991276463,0.024552236988765443,0.10666092380518404,0.09384408282775664,0.7567844135872063,1.593311291036471e-05,5.929601049391568e-05,0.00015889733045242675,-0.6179154642374552,2.5168771542763957,0.20753272790183758,0.14480668190488583,1.1718287385297463,4.630656047528659,195.4470537291808
source,12kHz_FE_data,数据集/源域数据集/12kHz_FE_data/IR/0014/IR014_1.mat,IR014_1.mat,FE,X275_FE_time,IR,0.014,1.0,,1775.0,12000.0,12000.0,1.0,96000,8.0,2.361166089085348e-06,0.14150988249074425,0.1415098825104429,0.020025046842544247,0.10291957099398592,0.9031501809658726,1.7758888311688312,6.382241048777801,8.775300676473359,10.818264534847797,1.3749560083058645,5.637707770611918,-0.006825214009274714,2.6377082276096306,2.995398007337762,0.4937343097323931,1922.404497419458,3036.845794081601,1372.9930259718333,7.084592156858453,4119.0,1748.1897994079966,0.023033071514790497,0.02648242599849608,0.1034622030655335,0.11139709480190187,0.7356249138849242,1.7272976042005123e-05,5.589398162444718e-05,0.0001332031862494357,-0.509286073287214,2.319783512620708,0.16145787988755164,0.11824315541246176,0.9125527089118005,4.559909320157278,203.06301250924528
source,12kHz_FE_data,数据集/源域数据集/12kHz_FE_data/IR/0014/IR014_2.mat,IR014_2.mat,FE,X276_FE_time,IR,0.014,2.0,,1755.0,12000.0,12000.0,1.0,96000,8.0,3.6415996582316524e-05,0.13275493396843357,0.1327549389630682,0.017623872492963155,0.09696250236740643,0.8394589717902142,1.6092264935064937,6.32337281269624,8.65756298872496,10.638782957757984,1.3691368902592727,5.666968493822412,-0.004314110471735869,2.666973628792885,3.031984967194015,0.49198429150303646,1691.8918866324443,3015.279016218118,1402.706939397645,6.920364489665717,3863.25,1639.097784505342,0.02657690273617424,0.02645788675996177,0.0948706008368522,0.13129912933081359,0.7207952173007871,1.5483530712644635e-05,4.599016277499498e-05,0.00010753085669945517,-0.4440282073169609,2.2213970832497147,0.1523042120471672,0.10977782557006086,0.8669235402473859,4.617587492796548,210.44897939903228
source,12kHz_FE_data,数据集/源域数据集/12kHz_FE_data/IR/0014/IR014_3.mat,IR014_3.mat,FE,X277_FE_time,IR,0.014,3.0,,1733.0,12000.0,12000.0,1.0,96000,8.0,-2.4220490375640873e-05,0.13747442512017624,0.1374744272537809,0.01889921756212294,0.1008598805428929,0.8719565785788885,1.7311745454545457,6.342682024557462,8.64522715955498,10.606486092000608,1.3630238952674236,5.521440647578388,-0.06269255177035259,2.521396622965441,2.9986566896662685,0.466181939395202,1814.3249422804893,2842.3804085773077,1426.1361478288288,7.115686054938752,1390.625,2035.0572666334272,0.0258084807943685,0.027306827015836997,0.11143081292817071,0.17233815004504774,0.6631116555348149,1.991052916024344e-05,4.8876472909807774e-05,9.863615871378328e-05,-0.23332873594316253,1.9449309924557365,0.15853298211997607,0.11254195127260604,0.9293782395298944,4.78030720564759,212.49175755623259
source,12kHz_FE_data,数据集/源域数据集/12kHz_FE_data/IR/0021/IR021_0.mat,IR021_0.mat,FE,X270_FE_time,IR,0.021,0.0,,1796.0,12000.0,12000.0,1.0,96000,8.0,1.9556474224114107e-05,0.3216216225407922,0.3216216231353661,0.10344046808577179,0.22616352090772446,2.225066638311345,4.224967272727272,6.918274389078764,9.838309155167337,12.286530465454373,1.4220755931129534,7.115030881290246,0.025576383465602318,4.11502469094533,2.9132143700713193,0.5493390556151626,9930.284972949836,3335.8128767911553,719.9740155730686,7.905365281884917,4122.625,1066.5063995723694,0.0058287311639397136,0.0069359484327789515,0.040297788840116845,0.008627313830737542,0.9383101728560153,7.81480634504965e-05,8.757140631819955e-05,0.00010261874708921613,-2.4210109824040047,9.906759482246818,0.35516356952471095,0.28414744960222044,2.2450696182307164,4.935936664270113,94.5593491354258
source,12kHz_FE_data,数据集/源域数据集/12kHz_FE_data/IR/0021/IR021_1.mat,IR021_1.mat,FE,X271_FE_time,IR,0.021,1.0,,1776.0,12000.0,12000.0,1.0,96000,8.0,-0.00019703355962319823,0.29535095286048013,0.29535101858266405,0.08723218535559356,0.2104839494853633,1.7360618496032554,3.3947254545454544,5.877961274466908,8.247953603341038,10.25515396485822,1.4031997181010814,6.447654599600716,0.07162074517583476,3.4478487859098577,3.0614411227937457,0.5680371670538235,8374.293521070447,3410.750497300718,645.5963124779211,7.697171499892804,4123.625,961.7612257124102,0.005030873611716934,0.0040146127053413295,0.027204345168051057,0.0108290444258713,0.952921056982971,6.598397092456551e-05,6.84232374853004e-05,8.259349041975655e-05,-2.51078238229396,11.646762752366408,0.33061301805494847,0.2552634695742864,1.9036873699880454,4.557663000776325,91.49816453387089
source,12kHz_FE_data,数据集/源域数据集/12kHz_FE_data/IR/0021/IR021_2.mat,IR021_2.mat,FE,X272_FE_time,IR,0.021,2.0,,1758.0,12000.0,12000.0,1.0,96000,8.0,-0.00034207578406687074,0.2937795153312149,0.293779714487038,0.0863064036282435,0.21035946920339388,2.2794443255757333,4.303039999999999,7.75902560037482,10.835948266116644,13.477692945256202,1.3965604476924505,6.034851069963745,0.060378860937793676,3.0351405190809846,2.8273336961501583,0.5590058229773227,8285.425981832213,3373.3839723000224,645.893086607293,7.527173399372774,3366.375,645.9311147636398,0.005150098568747654,0.004398259564168934,0.029395335056878292,0.012134439827523909,0.9489218417944171,8.742810299052232e-05,9.097614276765857e-05,0.00010450254871551257,-2.537688832696909,11.6814960549758,0.3307182109112361,0.2514724401540713,2.30140134984255,5.5393105009298935,87.8847938299527
source,12kHz_FE_data,数据集/源域数据集/12kHz_FE_data/IR/0021/IR021_3.mat,IR021_3.mat,FE,X273_FE_time,IR,0.021,3.0,,1737.0,12000.0,12000.0,1.0,96000,8.0,-0.00010098701331285081,0.2852012090465224,0.28520122692578836,0.08133972964159816,0.20530590172035212,1.6797681197405856,3.27248,5.889764703493631,8.181781944235599,10.139778320105826,1.3891525988096627,5.859502334088705,0.07452775023875079,2.85960860938453,3.073772025178599,0.544932759716247,7808.615024637602,3304.3580970204703,709.4726081120288,7.518767311109772,3382.375,713.7492688695392,0.0057575119910315605,0.006722991387297873,0.037903519483284985,0.015626345163880666,0.9339896319230404,5.280048298362615e-05,5.6731440887147926e-05,7.396379402309511e-05,-2.281614944147055,9.486529934983464,0.3222363294705889,0.24257620956887377,1.8344343086637058,4.54816058802897,97.5139104452299
source,12kHz_FE_data,数据集/源域数据集/12kHz_FE_data/OR/Opposite/0007/OR007@12_0.mat,OR007@12_0.mat,FE,X302_FE_time,OR,0.007,0.0,Opposite,1797.0,12000.0,12000.0,1.0,96000,8.0,-1.3679757735173922e-05,0.12670393269983518,0.12670393343831174,0.01605388656160436,0.10050696047307016,0.6730818473913516,1.3316299300699304,5.312241136689371,6.696868000218723,7.9164261832262515,1.2606483455666815,3.2972263506294914,-0.08418631875006508,0.2971900004097039,3.2238221786035965,0.4368378837279555,1541.1731278790526,2452.450161149955,1245.9346824036184,6.616592330119536,1107.25,1833.5530279689401,0.023203983241597365,0.028303774390712834,0.3185509043520588,0.04707905526985058,0.5828622584082631,0.0002633088617187659,0.0002930041679214537,0.0003465245389249358,-0.26471575618017945,1.5772696138816247,0.15764384285202182,0.08518328430998455,0.9743302518245419,5.437522842300643,169.32682862014929
source,12kHz_FE_data,数据集/源域数据集/12kHz_FE_data/OR/Opposite/0007/OR007@12_1.mat,OR007@12_1.mat,FE,X305_FE_time,OR,0.007,1.0,Opposite,1775.0,12000.0,12000.0,1.0,96000,8.0,-8.051849005901682e-06,0.1683666711461471,0.16836667133868005,0.02834733595283484,0.12889175553680923,2.138263305685586,4.244280000000001,12.70003907949416,16.58960495013923,19.875912318907677,1.3062640867716127,7.273429570267373,-0.07669262374584518,4.273414919038694,2.333360103550447,0.45043177533099304,2721.3442576960424,2559.380035577787,1129.6276485309293,6.325252999505129,3472.0,1452.216865274439,0.01291357731846682,0.011976469486738512,0.29736288104043357,0.042508311764654354,0.6352387449751008,8.136322185156473e-05,8.559447226503434e-05,0.00011004996749212137,-0.5431350180177561,1.7583384408802702,0.20181237330678664,0.12635837025026322,2.34021374244401,9.82843574490516,153.51753171057737
source,12kHz_FE_data,数据集/源域数据集/12kHz_FE_data/OR/Opposite/0007/OR007@12_2.mat,OR007@12_2.mat,FE,X306_FE_time,OR,0.007,2.0,Opposite,1755.0,12000.0,12000.0,1.0,96000,8.0,-1.3110996637403746e-05,0.17047269024874243,0.1704726907529236,0.029060938120643684,0.13235923400172359,1.6705184940574753,3.327555844155844,9.799332002559044,12.621095208481803,15.027818552024378,1.2879546488664606,5.299753091734579,-0.08253398159207974,2.299727728299267,2.59401490826141,0.47151532828466963,2789.8500760840243,2734.3812687559644,1060.1720489794109,6.0598464659484295,3432.125,1269.1773272193102,0.014025592345660875,0.008168200661238667,0.22356207981890816,0.030702210592655436,0.7235419163563477,5.063695869671219e-05,5.507900555355351e-05,8.273122067420466e-05,-0.918426035101759,2.449037996731193,0.20779165506842398,0.12224771774490759,1.7590979157041748,7.296594318661964,134.97793138028356
source,12kHz_FE_data,数据集/源域数据集/12kHz_FE_data/OR/Opposite/0007/OR007@12_3.mat,OR007@12_3.mat,FE,X307_FE_time,OR,0.007,3.0,Opposite,1733.0,12000.0,12000.0,1.0,96000,8.0,5.021292269673646e-06,0.17140135433391118,0.17140135440746188,0.029378424267498975,0.1347791417983255,0.8247749153906309,1.5337812987012989,4.811950980445255,6.119455164841225,7.278795176039641,1.2717201795507453,3.286754105500418,-0.04174781489818086,0.2867589980888585,3.3847007414947683,0.48534880571672623,2820.328732100386,2876.609960770459,970.9626890878824,5.284424793715159,3387.625,1097.2260085869004,0.013281531015812807,0.0060421591208756256,0.1548318144159386,0.03636878888526269,0.7894757042818931,4.2896456828453074e-05,4.933949440484831e-05,6.67611689437892e-05,-1.3084809824384598,3.5199122194545724,0.2115441918194261,0.11834653959530284,0.8364395380552128,3.4506849245683426,114.26853503152485
source,12kHz_FE_data,数据集/源域数据集/12kHz_FE_data/OR/Orthogonal/0007/OR007@3_0.mat,OR007@3_0.mat,FE,X298_FE_time,OR,0.007,0.0,Orthogonal,1797.0,12000.0,12000.0,1.0,96000,8.0,-1.2119254316404926e-05,0.09753708828651046,0.09753708903943598,0.009513483591410537,0.07765695684640866,0.5055882047916376,0.9898122677322678,5.183548225303498,6.510533316308017,7.690007020621107,1.2559993721148075,3.088103118712695,0.013835467640288552,0.0881099978143367,3.2609684163861656,0.48643215033489934,913.2944388755387,2821.4811540370642,1335.4549286511105,7.5167125253211555,161.75,2976.1736639876844,0.044559582149769995,0.02281100555625813,0.16713132361589003,0.07129132508751207,0.6942067435742821,0.0005199293884605166,0.0005802286608294473,0.0006820345527460894,-0.7051943324918523,2.0972983116022474,0.12190084638884593,0.06455347306046412,0.550753765009354,3.9927552514856774,175.70956773901403
source,12kHz_FE_data,数据集/源域数据集/12kHz_FE_data/OR/Orthogonal/0007/OR007@3_1.mat,OR007@3_1.mat,FE,X299_FE_time,OR,0.007,1.0,Orthogonal,1776.0,12000.0,12000.0,1.0,96000,8.0,5.925695206796444e-05,0.09676141571076406,0.09676143385532103,0.009362771570351298,0.0768905823416256,0.6265585541106194,1.222635164835165,6.475292160794744,8.148703456644583,9.64232427001387,1.2584302382495822,3.145113089275511,0.0114928556470761,0.14508504509815223,3.041786422978902,0.4736507671954916,898.826407846816,2703.020741643134,1327.368764092524,6.844090263889462,3765.25,1700.0702436069785,0.03785027996562134,0.04121419507239241,0.15131272450850058,0.1179716719313328,0.6516511035580329,0.00028887352612036736,0.00030269630440807717,0.0004194560259283987,-0.5641386908559852,1.8602563474190956,0.12092955055695333,0.06404365961838432,0.6672656511222554,4.876200089945235,178.51019980497213
source,12kHz_FE_data,数据集/源域数据集/12kHz_FE_data/OR/Orthogonal/0007/OR007@3_2.mat,OR007@3_2.mat,FE,X300_FE_time,OR,0.007,2.0,Orthogonal,1755.0,12000.0,12000.0,1.0,96000,8.0,2.4533840553483696e-05,0.10540022361028575,0.10540022646563701,0.011109207137098238,0.08398846675065837,0.47341041908527076,0.9203596003996005,4.491550302689471,5.636612232614186,6.654079291664643,1.2549369043555114,3.0489869697571086,-0.047542719950991255,0.04903124083532617,3.411178418819807,0.44303586495692665,1066.4839429447268,2503.6342847343376,1301.54654429503,6.31094516071783,1406.625,1702.1905820911118,0.03577246402098418,0.02834490512989331,0.12353566067069624,0.25571864803871974,0.5566283181939536,0.00018948642621847772,0.0002017969722441621,0.00026787149758688943,-0.2026782824243113,1.5963459872150032,0.13186675631082787,0.0694951324500461,0.5509621173267311,3.69628290060911,179.10706732421406
source,12kHz_FE_data,数据集/源域数据集/12kHz_FE_data/OR/Orthogonal/0007/OR007@3_3.mat,OR007@3_3.mat,FE,X301_FE_time,OR,0.007,3.0,Orthogonal,1733.0,12000.0,12000.0,1.0,96000,8.0,1.176771718705409e-05,0.14722344048748717,0.14722344095778991,0.02167474142897268,0.11866356069087815,0.5779187714836121,1.1010421978021978,3.9254534992787318,4.870229480043217,5.718482013993519,1.2406794478492942,2.787029398358035,-0.13499015622525284,-0.21292744476923886,3.5626355534297964,0.3452119292909301,2080.7751904753777,2015.157132257031,1114.7440610415251,4.937445220410666,1390.25,1277.9527556107296,0.01869213748975668,0.010981211209508419,0.0587781708795826,0.600981971274913,0.3105665088072079,4.536852851467937e-05,5.434509478002119e-05,8.255537040179064e-05,0.8252022082716762,2.320683623514002,0.18677854771384272,0.09199596244758843,0.622031439396867,2.987585718458532,146.76365292143146
